# t   theta_analytical   theta   omega   theta_errors   omega_errors   energy
7.2960000000e+00  -1.4177110141e-03  -1.4375228243e-03  5.9172791633e-03  1.9811810145e-05  5.0498134809e-05  2.7643139126e-05
7.2970000000e+00  -1.4117404714e-03  -1.4316026472e-03  5.9230639757e-03  1.9862175736e-05  5.0233026691e-05  2.7594071226e-05
7.2980000000e+00  -1.4057644422e-03  -1.4256767184e-03  5.9287826305e-03  1.9912276157e-05  4.9967796964e-05  2.7544907938e-05
7.2990000000e+00  -1.3997829927e-03  -1.4197451040e-03  5.9344351643e-03  1.9962111290e-05  4.9702448400e-05  2.7495650265e-05
7.3000000000e+00  -1.3937961891e-03  -1.4138078701e-03  5.9400216141e-03  2.0011681016e-05  4.9436983765e-05  2.7446299216e-05
7.3010000000e+00  -1.3878040975e-03  -1.4078650827e-03  5.9455420176e-03  2.0060985220e-05  4.9171405826e-05  2.7396855803e-05
7.3020000000e+00  -1.3818067842e-03  -1.4019168080e-03  5.9509964131e-03  2.0110023790e-05  4.8905717344e-05  2.7347321039e-05
7.3030000000e+00  -1.3758043153e-03  -1.3959631119e-03  5.9563848395e-03  2.0158796618e-05  4.8639921080e-05  2.7297695939e-05
7.3040000000e+00  -1.3697967567e-03  -1.3900040603e-03  5.9617073362e-03  2.0207303598e-05  4.8374019790e-05  2.7247981521e-05
7.3050000000e+00  -1.3637841746e-03  -1.3840397192e-03  5.9669639433e-03  2.0255544624e-05  4.8108016228e-05  2.7198178807e-05
7.3060000000e+00  -1.3577666348e-03  -1.3780701544e-03  5.9721547014e-03  2.0303519597e-05  4.7841913145e-05  2.7148288818e-05
7.3070000000e+00  -1.3517442033e-03  -1.3720954317e-03  5.9772796518e-03  2.0351228418e-05  4.7575713290e-05  2.7098312580e-05
7.3080000000e+00  -1.3457169460e-03  -1.3661156170e-03  5.9823388364e-03  2.0398670992e-05  4.7309419408e-05  2.7048251120e-05
7.3090000000e+00  -1.3396849287e-03  -1.3601307760e-03  5.9873322974e-03  2.0445847226e-05  4.7043034241e-05  2.6998105466e-05
7.3100000000e+00  -1.3336482173e-03  -1.3541409743e-03  5.9922600779e-03  2.0492757031e-05  4.6776560530e-05  2.6947876649e-05
7.3110000000e+00  -1.3276068774e-03  -1.3481462777e-03  5.9971222216e-03  2.0539400319e-05  4.6510001010e-05  2.6897565703e-05
7.3120000000e+00  -1.3215609747e-03  -1.3421467517e-03  6.0019187725e-03  2.0585777005e-05  4.6243358416e-05  2.6847173665e-05
7.3130000000e+00  -1.3155105750e-03  -1.3361424620e-03  6.0066497754e-03  2.0631887009e-05  4.5976635477e-05  2.6796701569e-05
7.3140000000e+00  -1.3094557438e-03  -1.3301334740e-03  6.0113152756e-03  2.0677730250e-05  4.5709834922e-05  2.6746150455e-05
7.3150000000e+00  -1.3033965466e-03  -1.3241198533e-03  6.0159153191e-03  2.0723306654e-05  4.5442959475e-05  2.6695521364e-05
7.3160000000e+00  -1.2973330490e-03  -1.3181016652e-03  6.0204499523e-03  2.0768616145e-05  4.5176011857e-05  2.6644815339e-05
7.3170000000e+00  -1.2912653165e-03  -1.3120789751e-03  6.0249192222e-03  2.0813658654e-05  4.4908994787e-05  2.6594033423e-05
7.3180000000e+00  -1.2851934144e-03  -1.3060518485e-03  6.0293231765e-03  2.0858434113e-05  4.4641910980e-05  2.6543176663e-05
7.3190000000e+00  -1.2791174081e-03  -1.3000203506e-03  6.0336618634e-03  2.0902942455e-05  4.4374763148e-05  2.6492246106e-05
7.3200000000e+00  -1.2730373629e-03  -1.2939845465e-03  6.0379353317e-03  2.0947183618e-05  4.4107553999e-05  2.6441242801e-05
7.3210000000e+00  -1.2669533441e-03  -1.2879445016e-03  6.0421436308e-03  2.0991157543e-05  4.3840286240e-05  2.6390167800e-05
7.3220000000e+00  -1.2608654168e-03  -1.2819002810e-03  6.0462868105e-03  2.1034864172e-05  4.3572962573e-05  2.6339022154e-05
7.3230000000e+00  -1.2547736462e-03  -1.2758519497e-03  6.0503649213e-03  2.1078303451e-05  4.3305585697e-05  2.6287806916e-05
7.3240000000e+00  -1.2486780975e-03  -1.2697995728e-03  6.0543780142e-03  2.1121475327e-05  4.3038158309e-05  2.6236523142e-05
7.3250000000e+00  -1.2425788356e-03  -1.2637432153e-03  6.0583261410e-03  2.1164379751e-05  4.2770683100e-05  2.6185171888e-05
7.3260000000e+00  -1.2364759255e-03  -1.2576829422e-03  6.0622093538e-03  2.1207016678e-05  4.2503162761e-05  2.6133754211e-05
7.3270000000e+00  -1.2303694322e-03  -1.2516188182e-03  6.0660277053e-03  2.1249386063e-05  4.2235599977e-05  2.6082271171e-05
7.3280000000e+00  -1.2242594205e-03  -1.2455509083e-03  6.0697812489e-03  2.1291487865e-05  4.1967997432e-05  2.6030723826e-05
7.3290000000e+00  -1.2181459553e-03  -1.2394792773e-03  6.0734700384e-03  2.1333322045e-05  4.1700357804e-05  2.5979113240e-05
7.3300000000e+00  -1.2120291013e-03  -1.2334039898e-03  6.0770941282e-03  2.1374888569e-05  4.1432683770e-05  2.5927440474e-05
7.3310000000e+00  -1.2059089232e-03  -1.2273251106e-03  6.0806535734e-03  2.1416187402e-05  4.1164978002e-05  2.5875706590e-05
7.3320000000e+00  -1.1997854857e-03  -1.2212427042e-03  6.0841484295e-03  2.1457218515e-05  4.0897243169e-05  2.5823912655e-05
7.3330000000e+00  -1.1936588534e-03  -1.2151568353e-03  6.0875787525e-03  2.1497981880e-05  4.0629481937e-05  2.5772059732e-05
7.3340000000e+00  -1.1875290907e-03  -1.2090675682e-03  6.0909445992e-03  2.1538477471e-05  4.0361696969e-05  2.5720148887e-05
7.3350000000e+00  -1.1813962623e-03  -1.2029749675e-03  6.0942460267e-03  2.1578705267e-05  4.0093890923e-05  2.5668181190e-05
7.3360000000e+00  -1.1752604324e-03  -1.1968790976e-03  6.0974830928e-03  2.1618665247e-05  3.9826066454e-05  2.5616157707e-05
7.3370000000e+00  -1.1691216654e-03  -1.1907800228e-03  6.1006558559e-03  2.1658357394e-05  3.9558226215e-05  2.5564079506e-05
7.3380000000e+00  -1.1629800256e-03  -1.1846778073e-03  6.1037643747e-03  2.1697781695e-05  3.9290372852e-05  2.5511947658e-05
7.3390000000e+00  -1.1568355773e-03  -1.1785725154e-03  6.1068087086e-03  2.1736938137e-05  3.9022509012e-05  2.5459763232e-05
7.3400000000e+00  -1.1506883846e-03  -1.1724642113e-03  6.1097889177e-03  2.1775826710e-05  3.8754637334e-05  2.5407527300e-05
7.3410000000e+00  -1.1445385115e-03  -1.1663529589e-03  6.1127050625e-03  2.1814447410e-05  3.8486760456e-05  2.5355240931e-05
7.3420000000e+00  -1.1383860222e-03  -1.1602388225e-03  6.1155572039e-03  2.1852800230e-05  3.8218881012e-05  2.5302905200e-05
7.3430000000e+00  -1.1322309807e-03  -1.1541218658e-03  6.1183454035e-03  2.1890885172e-05  3.7951001632e-05  2.5250521178e-05
7.3440000000e+00  -1.1260734507e-03  -1.1480021530e-03  6.1210697235e-03  2.1928702235e-05  3.7683124942e-05  2.5198089937e-05
7.3450000000e+00  -1.1199134962e-03  -1.1418797477e-03  6.1237302266e-03  2.1966251423e-05  3.7415253565e-05  2.5145612550e-05
7.3460000000e+00  -1.1137511810e-03  -1.1357547138e-03  6.1263269758e-03  2.2003532744e-05  3.7147390120e-05  2.5093090094e-05
7.3470000000e+00  -1.1075865687e-03  -1.1296271149e-03  6.1288600351e-03  2.2040546207e-05  3.6879537223e-05  2.5040523639e-05
7.3480000000e+00  -1.1014197231e-03  -1.1234970149e-03  6.1313294685e-03  2.2077291823e-05  3.6611697483e-05  2.4987914261e-05
7.3490000000e+00  -1.0952507076e-03  -1.1173644772e-03  6.1337353410e-03  2.2113769607e-05  3.6343873510e-05  2.4935263034e-05
7.3500000000e+00  -1.0890795858e-03  -1.1112295654e-03  6.1360777179e-03  2.2149979576e-05  3.6076067907e-05  2.4882571033e-05
7.3510000000e+00  -1.0829064212e-03  -1.1050923429e-03  6.1383566650e-03  2.2185921750e-05  3.5808283274e-05  2.4829839332e-05
7.3520000000e+00  -1.0767312770e-03  -1.0989528732e-03  6.1405722488e-03  2.2221596151e-05  3.5540522207e-05  2.4777069008e-05
7.3530000000e+00  -1.0705542167e-03  -1.0928112195e-03  6.1427245362e-03  2.2257002803e-05  3.5272787298e-05  2.4724261133e-05
7.3540000000e+00  -1.0643753034e-03  -1.0866674452e-03  6.1448135946e-03  2.2292141735e-05  3.5005081137e-05  2.4671416786e-05
7.3550000000e+00  -1.0581946004e-03  -1.0805216134e-03  6.1468394919e-03  2.2327012976e-05  3.4737406307e-05  2.4618537037e-05
7.3560000000e+00  -1.0520121707e-03  -1.0743737872e-03  6.1488022968e-03  2.2361616559e-05  3.4469765389e-05  2.4565622963e-05
7.3570000000e+00  -1.0458280773e-03  -1.0682240298e-03  6.1507020783e-03  2.2395952519e-05  3.4202160961e-05  2.4512675640e-05
7.3580000000e+00  -1.0396423832e-03  -1.0620724041e-03  6.1525389058e-03  2.2430020894e-05  3.3934595593e-05  2.4459696141e-05
7.3590000000e+00  -1.0334551512e-03  -1.0559189729e-03  6.1543128494e-03  2.2463821724e-05  3.3667071856e-05  2.4406685540e-05
7.3600000000e+00  -1.0272664442e-03  -1.0497637993e-03  6.1560239798e-03  2.2497355052e-05  3.3399592314e-05  2.4353644911e-05
7.3610000000e+00  -1.0210763250e-03  -1.0436069459e-03  6.1576723680e-03  2.2530620924e-05  3.3132159527e-05  2.4300575330e-05
7.3620000000e+00  -1.0148848561e-03  -1.0374484754e-03  6.1592580857e-03  2.2563619388e-05  3.2864776053e-05  2.4247477868e-05
7.3630000000e+00  -1.0086921001e-03  -1.0312884506e-03  6.1607812049e-03  2.2596350494e-05  3.2597444443e-05  2.4194353600e-05
7.3640000000e+00  -1.0024981196e-03  -1.0251269339e-03  6.1622417984e-03  2.2628814295e-05  3.2330167247e-05  2.4141203595e-05
7.3650000000e+00  -9.9630297696e-04  -1.0189639878e-03  6.1636399393e-03  2.2661010847e-05  3.2062947009e-05  2.4088028930e-05
7.3660000000e+00  -9.9010673458e-04  -1.0127996748e-03  6.1649757012e-03  2.2692940209e-05  3.1795786268e-05  2.4034830672e-05
7.3670000000e+00  -9.8390945473e-04  -1.0066340572e-03  6.1662491584e-03  2.2724602440e-05  3.1528687562e-05  2.3981609895e-05
7.3680000000e+00  -9.7771119961e-04  -1.0004671972e-03  6.1674603854e-03  2.2755997605e-05  3.1261653422e-05  2.3928367669e-05
7.3690000000e+00  -9.7151203135e-04  -9.9429915712e-04  6.1686094576e-03  2.2787125769e-05  3.0994686376e-05  2.3875105062e-05
7.3700000000e+00  -9.6531201199e-04  -9.8812999899e-04  6.1696964505e-03  2.2817987001e-05  3.0727788948e-05  2.3821823146e-05
7.3710000000e+00  -9.5911120351e-04  -9.8195978489e-04  6.1707214404e-03  2.2848581371e-05  3.0460963656e-05  2.3768522986e-05
7.3720000000e+00  -9.5290966780e-04  -9.7578857676e-04  6.1716845040e-03  2.2878908953e-05  3.0194213017e-05  2.3715205652e-05
7.3730000000e+00  -9.4670746667e-04  -9.6961643649e-04  6.1725857185e-03  2.2908969823e-05  2.9927539541e-05  2.3661872211e-05
7.3740000000e+00  -9.4050466185e-04  -9.6344342591e-04  6.1734251615e-03  2.2938764059e-05  2.9660945734e-05  2.3608523728e-05
7.3750000000e+00  -9.3430131499e-04  -9.5726960674e-04  6.1742029112e-03  2.2968291742e-05  2.9394434099e-05  2.3555161267e-05
7.3760000000e+00  -9.2809748767e-04  -9.5109504063e-04  6.1749190464e-03  2.2997552955e-05  2.9128007135e-05  2.3501785894e-05
7.3770000000e+00  -9.2189324137e-04  -9.4491978915e-04  6.1755736463e-03  2.3026547785e-05  2.8861667334e-05  2.3448398670e-05
7.3780000000e+00  -9.1568863750e-04  -9.3874391382e-04  6.1761667904e-03  2.3055276320e-05  2.8595417187e-05  2.3395000659e-05
7.3790000000e+00  -9.0948373738e-04  -9.3256747603e-04  6.1766985589e-03  2.3083738650e-05  2.8329259177e-05  2.3341592923e-05
7.3800000000e+00  -9.0327860226e-04  -9.2639053713e-04  6.1771690326e-03  2.3111934870e-05  2.8063195787e-05  2.3288176519e-05
7.3810000000e+00  -8.9707329330e-04  -9.2021315837e-04  6.1775782925e-03  2.3139865074e-05  2.7797229492e-05  2.3234752507e-05
7.3820000000e+00  -8.9086787156e-04  -9.1403540092e-04  6.1779264203e-03  2.3167529362e-05  2.7531362763e-05  2.3181321945e-05
7.3830000000e+00  -8.8466239805e-04  -9.0785732588e-04  6.1782134981e-03  2.3194927834e-05  2.7265598069e-05  2.3127885889e-05
7.3840000000e+00  -8.7845693366e-04  -9.0167899425e-04  6.1784396084e-03  2.3222060593e-05  2.6999937871e-05  2.3074445395e-05
7.3850000000e+00  -8.7225153921e-04  -8.9550046696e-04  6.1786048344e-03  2.3248927745e-05  2.6734384630e-05  2.3021001515e-05
7.3860000000e+00  -8.6604627545e-04  -8.8932180485e-04  6.1787092596e-03  2.3275529399e-05  2.6468940797e-05  2.2967555304e-05
7.3870000000e+00  -8.5984120301e-04  -8.8314306868e-04  6.1787529681e-03  2.3301865664e-05  2.6203608824e-05  2.2914107811e-05
7.3880000000e+00  -8.5363638247e-04  -8.7696431912e-04  6.1787360443e-03  2.3327936654e-05  2.5938391155e-05  2.2860660086e-05
7.3890000000e+00  -8.4743187429e-04  -8.7078561677e-04  6.1786585733e-03  2.3353742485e-05  2.5673290230e-05  2.2807213179e-05
7.3900000000e+00  -8.4122773886e-04  -8.6460702213e-04  6.1785206405e-03  2.3379283275e-05  2.5408308485e-05  2.2753768134e-05
7.3910000000e+00  -8.3502403647e-04  -8.5842859562e-04  6.1783223319e-03  2.3404559143e-05  2.5143448352e-05  2.2700325998e-05
7.3920000000e+00  -8.2882082735e-04  -8.5225039756e-04  6.1780637338e-03  2.3429570213e-05  2.4878712256e-05  2.2646887815e-05
7.3930000000e+00  -8.2261817161e-04  -8.4607248822e-04  6.1777449332e-03  2.3454316610e-05  2.4614102620e-05  2.2593454625e-05
7.3940000000e+00  -8.1641612927e-04  -8.3989492774e-04  6.1773660175e-03  2.3478798461e-05  2.4349621862e-05  2.2540027470e-05
7.3950000000e+00  -8.1021476029e-04  -8.3371777619e-04  6.1769270743e-03  2.3503015897e-05  2.4085272394e-05  2.2486607388e-05
7.3960000000e+00  -8.0401412452e-04  -8.2754109357e-04  6.1764281920e-03  2.3526969050e-05  2.3821056625e-05  2.2433195417e-05
7.3970000000e+00  -7.9781428170e-04  -8.2136493976e-04  6.1758694594e-03  2.3550658056e-05  2.3556976956e-05  2.2379792590e-05
7.3980000000e+00  -7.9161529152e-04  -8.1518937457e-04  6.1752509657e-03  2.3574083050e-05  2.3293035789e-05  2.2326399943e-05
7.3990000000e+00  -7.8541721354e-04  -8.0901445772e-04  6.1745728004e-03  2.3597244174e-05  2.3029235515e-05  2.2273018506e-05
7.4000000000e+00  -7.7922010726e-04  -8.0284024883e-04  6.1738350539e-03  2.3620141569e-05  2.2765578526e-05  2.2219649308e-05
7.4010000000e+00  -7.7302403206e-04  -7.9666680744e-04  6.1730378166e-03  2.3642775380e-05  2.2502067204e-05  2.2166293377e-05
7.4020000000e+00  -7.6682904724e-04  -7.9049419299e-04  6.1721811795e-03  2.3665145753e-05  2.2238703930e-05  2.2112951741e-05
7.4030000000e+00  -7.6063521201e-04  -7.8432246485e-04  6.1712652343e-03  2.3687252838e-05  2.1975491080e-05  2.2059625421e-05
7.4040000000e+00  -7.5444258548e-04  -7.7815168226e-04  6.1702900728e-03  2.3709096786e-05  2.1712431022e-05  2.2006315441e-05
7.4050000000e+00  -7.4825122666e-04  -7.7198190441e-04  6.1692557874e-03  2.3730677752e-05  2.1449526122e-05  2.1953022818e-05
7.4060000000e+00  -7.4206119448e-04  -7.6581319037e-04  6.1681624711e-03  2.3751995891e-05  2.1186778742e-05  2.1899748571e-05
7.4070000000e+00  -7.3587254775e-04  -7.5964559912e-04  6.1670102170e-03  2.3773051362e-05  2.0924191235e-05  2.1846493717e-05
7.4080000000e+00  -7.2968534522e-04  -7.5347918955e-04  6.1657991190e-03  2.3793844327e-05  2.0661765955e-05  2.1793259268e-05
7.4090000000e+00  -7.2349964551e-04  -7.4731402046e-04  6.1645292712e-03  2.3814374949e-05  2.0399505245e-05  2.1740046233e-05
7.4100000000e+00  -7.1731550716e-04  -7.4115015056e-04  6.1632007684e-03  2.3834643393e-05  2.0137411448e-05  2.1686855623e-05
7.4110000000e+00  -7.1113298862e-04  -7.3498763844e-04  6.1618137055e-03  2.3854649828e-05  1.9875486899e-05  2.1633688446e-05
7.4120000000e+00  -7.0495214821e-04  -7.2882654263e-04  6.1603681781e-03  2.3874394424e-05  1.9613733929e-05  2.1580545703e-05
7.4130000000e+00  -6.9877304419e-04  -7.2266692154e-04  6.1588642821e-03  2.3893877354e-05  1.9352154866e-05  2.1527428399e-05
7.4140000000e+00  -6.9259573470e-04  -7.1650883349e-04  6.1573021141e-03  2.3913098793e-05  1.9090752029e-05  2.1474337531e-05
7.4150000000e+00  -6.8642027779e-04  -7.1035233671e-04  6.1556817707e-03  2.3932058918e-05  1.8829527736e-05  2.1421274096e-05
7.4160000000e+00  -6.8024673140e-04  -7.0419748931e-04  6.1540033493e-03  2.3950757909e-05  1.8568484297e-05  2.1368239090e-05
7.4170000000e+00  -6.7407515339e-04  -6.9804434934e-04  6.1522669475e-03  2.3969195947e-05  1.8307624019e-05  2.1315233506e-05
7.4180000000e+00  -6.6790560149e-04  -6.9189297471e-04  6.1504726636e-03  2.3987373218e-05  1.8046949204e-05  2.1262258332e-05
7.4190000000e+00  -6.6173813336e-04  -6.8574342327e-04  6.1486205961e-03  2.4005289908e-05  1.7786462147e-05  2.1209314556e-05
7.4200000000e+00  -6.5557280654e-04  -6.7959575275e-04  6.1467108439e-03  2.4022946206e-05  1.7526165139e-05  2.1156403161e-05
7.4210000000e+00  -6.4940967847e-04  -6.7345002078e-04  6.1447435066e-03  2.4040342303e-05  1.7266060467e-05  2.1103525131e-05
7.4220000000e+00  -6.4324880650e-04  -6.6730628490e-04  6.1427186839e-03  2.4057478392e-05  1.7006150412e-05  2.1050681444e-05
7.4230000000e+00  -6.3709024787e-04  -6.6116460254e-04  6.1406364761e-03  2.4074354669e-05  1.6746437250e-05  2.0997873076e-05
7.4240000000e+00  -6.3093405971e-04  -6.5502503104e-04  6.1384969839e-03  2.4090971333e-05  1.6486923250e-05  2.0945101002e-05
7.4250000000e+00  -6.2478029905e-04  -6.4888762763e-04  6.1363003085e-03  2.4107328583e-05  1.6227610680e-05  2.0892366193e-05
7.4260000000e+00  -6.1862902283e-04  -6.4275244945e-04  6.1340465514e-03  2.4123426622e-05  1.5968501800e-05  2.0839669616e-05
7.4270000000e+00  -6.1248028787e-04  -6.3661955352e-04  6.1317358144e-03  2.4139265655e-05  1.5709598864e-05  2.0787012238e-05
7.4280000000e+00  -6.0633415089e-04  -6.3048899678e-04  6.1293682001e-03  2.4154845889e-05  1.5450904124e-05  2.0734395021e-05
7.4290000000e+00  -6.0019066851e-04  -6.2436083605e-04  6.1269438111e-03  2.4170167534e-05  1.5192419823e-05  2.0681818925e-05
7.4300000000e+00  -5.9404989725e-04  -6.1823512805e-04  6.1244627507e-03  2.4185230800e-05  1.4934148203e-05  2.0629284907e-05
7.4310000000e+00  -5.8791189350e-04  -6.1211192940e-04  6.1219251224e-03  2.4200035902e-05  1.4676091497e-05  2.0576793919e-05
7.4320000000e+00  -5.8177671357e-04  -6.0599129662e-04  6.1193310304e-03  2.4214583055e-05  1.4418251935e-05  2.0524346914e-05
7.4330000000e+00  -5.7564441365e-04  -5.9987328613e-04  6.1166805789e-03  2.4228872479e-05  1.4160631740e-05  2.0471944840e-05
7.4340000000e+00  -5.6951504982e-04  -5.9375795422e-04  6.1139738729e-03  2.4242904392e-05  1.3903233132e-05  2.0419588641e-05
7.4350000000e+00  -5.6338867808e-04  -5.8764535710e-04  6.1112110176e-03  2.4256679019e-05  1.3646058325e-05  2.0367279260e-05
7.4360000000e+00  -5.5726535428e-04  -5.8153555086e-04  6.1083921186e-03  2.4270196584e-05  1.3389109525e-05  2.0315017633e-05
7.4370000000e+00  -5.5114513419e-04  -5.7542859151e-04  6.1055172819e-03  2.4283457315e-05  1.3132388937e-05  2.0262804699e-05
7.4380000000e+00  -5.4502807347e-04  -5.6932453491e-04  6.1025866141e-03  2.4296461439e-05  1.2875898758e-05  2.0210641389e-05
7.4390000000e+00  -5.3891422766e-04  -5.6322343685e-04  6.0996002219e-03  2.4309209190e-05  1.2619641181e-05  2.0158528631e-05
7.4400000000e+00  -5.3280365220e-04  -5.5712535300e-04  6.0965582125e-03  2.4321700800e-05  1.2363618391e-05  2.0106467353e-05
7.4410000000e+00  -5.2669640242e-04  -5.5103033893e-04  6.0934606937e-03  2.4333936505e-05  1.2107832571e-05  2.0054458476e-05
7.4420000000e+00  -5.2059253354e-04  -5.4493845008e-04  6.0903077734e-03  2.4345916545e-05  1.1852285897e-05  2.0002502921e-05
7.4430000000e+00  -5.1449210066e-04  -5.3884974181e-04  6.0870995600e-03  2.4357641158e-05  1.1596980540e-05  1.9950601604e-05
7.4440000000e+00  -5.0839515877e-04  -5.3276426936e-04  6.0838361624e-03  2.4369110587e-05  1.1341918665e-05  1.9898755438e-05
7.4450000000e+00  -5.0230176277e-04  -5.2668208785e-04  6.0805176897e-03  2.4380325077e-05  1.1087102432e-05  1.9846965332e-05
7.4460000000e+00  -4.9621196743e-04  -5.2060325230e-04  6.0771442515e-03  2.4391284874e-05  1.0832533995e-05  1.9795232193e-05
7.4470000000e+00  -4.9012582740e-04  -5.1452781763e-04  6.0737159578e-03  2.4401990228e-05  1.0578215504e-05  1.9743556922e-05
7.4480000000e+00  -4.8404339725e-04  -5.0845583863e-04  6.0702329190e-03  2.4412441389e-05  1.0324149102e-05  1.9691940420e-05
7.4490000000e+00  -4.7796473139e-04  -5.0238737000e-04  6.0666952458e-03  2.4422638611e-05  1.0070336928e-05  1.9640383582e-05
7.4500000000e+00  -4.7188988417e-04  -4.9632246632e-04  6.0631030492e-03  2.4432582149e-05  9.8167811141e-06  1.9588887302e-05
7.4510000000e+00  -4.6581890978e-04  -4.9026118204e-04  6.0594564408e-03  2.4442272259e-05  9.5634837872e-06  1.9537452466e-05
7.4520000000e+00  -4.5975186233e-04  -4.8420357154e-04  6.0557555325e-03  2.4451709203e-05  9.3104470694e-06  1.9486079961e-05
7.4530000000e+00  -4.5368879580e-04  -4.7814968904e-04  6.0520004365e-03  2.4460893241e-05  9.0576730765e-06  1.9434770669e-05
7.4540000000e+00  -4.4762976405e-04  -4.7209958869e-04  6.0481912654e-03  2.4469824638e-05  8.8051639194e-06  1.9383525468e-05
7.4550000000e+00  -4.4157482084e-04  -4.6605332450e-04  6.0443281323e-03  2.4478503658e-05  8.5529217030e-06  1.9332345231e-05
7.4560000000e+00  -4.3552401980e-04  -4.6001095037e-04  6.0404111504e-03  2.4486930571e-05  8.3009485268e-06  1.9281230830e-05
7.4570000000e+00  -4.2947741446e-04  -4.5397252011e-04  6.0364404336e-03  2.4495105645e-05  8.0492464847e-06  1.9230183133e-05
7.4580000000e+00  -4.2343505822e-04  -4.4793808738e-04  6.0324160958e-03  2.4503029155e-05  7.7978176650e-06  1.9179203000e-05
7.4590000000e+00  -4.1739700438e-04  -4.4190770575e-04  6.0283382517e-03  2.4510701373e-05  7.5466641504e-06  1.9128291294e-05
7.4600000000e+00  -4.1136330610e-04  -4.3588142867e-04  6.0242070160e-03  2.4518122575e-05  7.2957880181e-06  1.9077448871e-05
7.4610000000e+00  -4.0533401644e-04  -4.2985930948e-04  6.0200225039e-03  2.4525293042e-05  7.0451913394e-06  1.9026676582e-05
7.4620000000e+00  -3.9930918833e-04  -4.2384140139e-04  6.0157848309e-03  2.4532213052e-05  6.7948761802e-06  1.8975975274e-05
7.4630000000e+00  -3.9328887461e-04  -4.1782775750e-04  6.0114941131e-03  2.4538882889e-05  6.5448446008e-06  1.8925345795e-05
7.4640000000e+00  -3.8727312797e-04  -4.1181843080e-04  6.0071504666e-03  2.4545302836e-05  6.2950986555e-06  1.8874788983e-05
7.4650000000e+00  -3.8126200099e-04  -4.0581347417e-04  6.0027540081e-03  2.4551473182e-05  6.0456403933e-06  1.8824305674e-05
7.4660000000e+00  -3.7525554614e-04  -3.9981294035e-04  5.9983048546e-03  2.4557394214e-05  5.7964718572e-06  1.8773896703e-05
7.4670000000e+00  -3.6925381576e-04  -3.9381688199e-04  5.9938031234e-03  2.4563066223e-05  5.5475950848e-06  1.8723562899e-05
7.4680000000e+00  -3.6325686209e-04  -3.8782535159e-04  5.9892489321e-03  2.4568489502e-05  5.2990121077e-06  1.8673305085e-05
7.4690000000e+00  -3.5726473722e-04  -3.8183840157e-04  5.9846423990e-03  2.4573664346e-05  5.0507249520e-06  1.8623124084e-05
7.4700000000e+00  -3.5127749315e-04  -3.7585608420e-04  5.9799836422e-03  2.4578591051e-05  4.8027356379e-06  1.8573020712e-05
7.4710000000e+00  -3.4529518174e-04  -3.6987845165e-04  5.9752727806e-03  2.4583269917e-05  4.5550461799e-06  1.8522995782e-05
7.4720000000e+00  -3.3931785472e-04  -3.6390555597e-04  5.9705099332e-03  2.4587701244e-05  4.3076585869e-06  1.8473050104e-05
7.4730000000e+00  -3.3334556374e-04  -3.5793744907e-04  5.9656952195e-03  2.4591885335e-05  4.0605748618e-06  1.8423184481e-05
7.4740000000e+00  -3.2737836028e-04  -3.5197418278e-04  5.9608287592e-03  2.4595822496e-05  3.8137970017e-06  1.8373399715e-05
7.4750000000e+00  -3.2141629573e-04  -3.4601580877e-04  5.9559106724e-03  2.4599513032e-05  3.5673269982e-06  1.8323696604e-05
7.4760000000e+00  -3.1545942135e-04  -3.4006237860e-04  5.9509410795e-03  2.4602957253e-05  3.3211668368e-06  1.8274075938e-05
7.4770000000e+00  -3.0950778827e-04  -3.3411394373e-04  5.9459201014e-03  2.4606155470e-05  3.0753184973e-06  1.8224538506e-05
7.4780000000e+00  -3.0356144749e-04  -3.2817055549e-04  5.9408478591e-03  2.4609107995e-05  2.8297839537e-06  1.8175085094e-05
7.4790000000e+00  -2.9762044992e-04  -3.2223226506e-04  5.9357244741e-03  2.4611815143e-05  2.5845651740e-06  1.8125716480e-05
7.4800000000e+00  -2.9168484632e-04  -3.1629912355e-04  5.9305500682e-03  2.4614277231e-05  2.3396641206e-06  1.8076433441e-05
7.4810000000e+00  -2.8575468732e-04  -3.1037118189e-04  5.9253247634e-03  2.4616494578e-05  2.0950827499e-06  1.8027236749e-05
7.4820000000e+00  -2.7983002344e-04  -3.0444849094e-04  5.9200486822e-03  2.4618467504e-05  1.8508230123e-06  1.7978127171e-05
7.4830000000e+00  -2.7391090508e-04  -2.9853110141e-04  5.9147219474e-03  2.4620196331e-05  1.6068868525e-06  1.7929105469e-05
7.4840000000e+00  -2.6799738251e-04  -2.9261906389e-04  5.9093446820e-03  2.4621681386e-05  1.3632762093e-06  1.7880172403e-05
7.4850000000e+00  -2.6208950586e-04  -2.8671242885e-04  5.9039170094e-03  2.4622922993e-05  1.1199930156e-06  1.7831328727e-05
7.4860000000e+00  -2.5618732515e-04  -2.8081124664e-04  5.8984390534e-03  2.4623921482e-05  8.7703919817e-07  1.7782575191e-05
7.4870000000e+00  -2.5029089028e-04  -2.7491556747e-04  5.8929109380e-03  2.4624677182e-05  6.3441667811e-07  1.7733912541e-05
7.4880000000e+00  -2.4440025101e-04  -2.6902544144e-04  5.8873327877e-03  2.4625190426e-05  3.9212737047e-07  1.7685341520e-05
7.4890000000e+00  -2.3851545698e-04  -2.6314091853e-04  5.8817047269e-03  2.4625461548e-05  1.5017318436e-07  1.7636862862e-05
